date,state,PRC,AVGT,MAXT,MINT
3/4/18,NJ,0.0006310679611650486,41.333333333333336,45.82142857142857,32.964285714285715
3/5/18,NJ,0.0,37.333333333333336,44.758620689655174,28.93103448275862
3/6/18,NJ,0.004009433962264152,37.333333333333336,45.44827586206897,25.310344827586206
3/7/18,NJ,0.3959024390243903,37.333333333333336,44.57142857142857,29.714285714285715
3/8/18,NJ,1.3687499999999997,36.0,38.0,29.857142857142858
3/9/18,NJ,0.001139896373056995,35.666666666666664,40.892857142857146,27.0
3/15/18,NJ,0.003177083333333334,38.333333333333336,42.206896551724135,29.82758620689655
3/17/18,NJ,0.0008854166666666667,37.666666666666664,44.17857142857143,25.714285714285715
3/18/18,NJ,0.00015706806282722512,38.0,47.148148148148145,25.185185185185187
3/19/18,NJ,0.0,39.666666666666664,47.035714285714285,25.392857142857142
3/21/18,NJ,0.31153465346534653,34.666666666666664,36.80769230769231,28.96153846153846
3/23/18,NJ,0.0009708737864077671,41.333333333333336,48.10344827586207,30.75862068965517
3/24/18,NJ,4.854368932038835e-05,41.0,48.357142857142854,30.214285714285715
3/3/18,NM,0.0011363636363636363,40.41379310344828,62.65555555555556,28.902173913043477
3/4/18,NM,6.78733031674208e-05,36.310344827586206,61.714285714285715,27.956989247311828
3/5/18,NM,0.00021978021978021978,27.137931034482758,55.369565217391305,22.01063829787234
3/6/18,NM,0.00021598272138228944,29.586206896551722,52.21348314606742,19.076923076923077
3/7/18,NM,0.0006521739130434783,34.89655172413793,55.53333333333333,19.591397849462364
3/8/18,NM,0.0008658008658008658,39.86206896551724,60.53846153846154,29.333333333333332
3/9/18,NM,0.0002207505518763797,40.724137931034484,63.94186046511628,31.770114942528735
3/15/18,NM,0.012219730941704036,36.37931034482759,61.41111111111111,33.94505494505494
3/17/18,NM,0.0005287356321839081,37.241379310344826,59.0919540229885,32.03370786516854
3/18/18,NM,0.010068649885583522,29.586206896551722,56.07608695652174,30.648936170212767
3/19/18,NM,0.010982142857142857,28.0,51.522222222222226,24.456521739130434
3/21/18,NM,0.0034403669724770644,41.275862068965516,62.632183908045974,28.865168539325843
3/23/18,NM,0.0041339491916859115,44.55172413793103,69.86666666666666,39.92391304347826
3/24/18,NM,0.0022790697674418604,43.172413793103445,68.03370786516854,36.175824175824175
3/3/18,NV,0.2124581005586592,25.189473684210526,37.188311688311686,21.06451612903226
3/4/18,NV,0.043146067415730335,21.4,35.14935064935065,14.393548387096773
3/5/18,NV,0.0076,22.36842105263158,38.09933774834437,11.867549668874172
3/6/18,NV,0.0011976047904191617,28.147368421052633,44.208333333333336,14.805555555555555
3/7/18,NV,0.004216867469879518,34.126315789473686,47.82876712328767,22.246575342465754
3/8/18,NV,0.0017964071856287427,39.11578947368421,51.69655172413793,26.90344827586207
3/9/18,NV,0.0066867469879518075,38.93684210526316,52.97931034482759,30.26206896551724
3/15/18,NV,0.14173652694610778,28.33684210526316,41.312056737588655,24.24113475177305
3/17/18,NV,0.13111764705882353,25.010526315789473,37.208333333333336,19.77777777777778
3/18/18,NV,0.02244186046511628,25.273684210526316,38.91891891891892,17.05442176870748
